A,B,linkA,linkB,prerequisites,source,domin,language
Data warehouse,Robotics,https://en.wikipedia.org/wiki/Data_warehouse,https://en.wikipedia.org/wiki/Robotics,None,RefD,computer science,en
Computational linguistics,Cryptography,https://en.wikipedia.org/wiki/Computational_linguistics,https://en.wikipedia.org/wiki/Cryptography,None,RefD,computer science,en
Software architecture,Software quality management,https://en.wikipedia.org/wiki/Software_architecture,https://en.wikipedia.org/wiki/Software_quality_management,None,RefD,computer science,en
Network service,Computer security,https://en.wikipedia.org/wiki/Network_service,https://en.wikipedia.org/wiki/Computer_security,None,RefD,computer science,en
Data-intensive computing,Mobile application development,https://en.wikipedia.org/wiki/Data-intensive_computing,https://en.wikipedia.org/wiki/Mobile_app_development,None,RefD,computer science,en
Broadband networks,Object-oriented design,https://en.wikipedia.org/wiki/Broadband_networks,https://en.wikipedia.org/wiki/Object-oriented_design,None,RefD,computer science,en
Compiler construction,Data integration,https://en.wikipedia.org/wiki/Compiler,https://en.wikipedia.org/wiki/Data_integration,None,RefD,computer science,en
Machine learning,Internet protocol suite,https://en.wikipedia.org/wiki/Machine_learning,https://en.wikipedia.org/wiki/Internet_protocol_suite,None,RefD,computer science,en
Software engineering,Software metric,https://en.wikipedia.org/wiki/Software_engineering,https://en.wikipedia.org/wiki/Software_metric,None,RefD,computer science,en
Test automation,Object-oriented analysis and design,https://en.wikipedia.org/wiki/Test_automation,https://en.wikipedia.org/wiki/Object-oriented_analysis_and_design,None,RefD,computer science,en
System programming,Distributed object,https://en.wikipedia.org/wiki/Systems_programming,https://en.wikipedia.org/wiki/Distributed_object,None,RefD,computer science,en
Computer vision,Software architecture,https://en.wikipedia.org/wiki/Computer_vision,https://en.wikipedia.org/wiki/Software_architecture,None,RefD,computer science,en
Computational geometry,Social network analysis,https://en.wikipedia.org/wiki/Computational_geometry,https://en.wikipedia.org/wiki/Social_network_analysis,None,RefD,computer science,en
Information management,Software development,https://en.wikipedia.org/wiki/Information_management,https://en.wikipedia.org/wiki/Software_development,None,RefD,computer science,en
Social network analysis,Computational linguistics,https://en.wikipedia.org/wiki/Social_network_analysis,https://en.wikipedia.org/wiki/Computational_linguistics,None,RefD,computer science,en
Computational geometry,Database,https://en.wikipedia.org/wiki/Computational_geometry,https://en.wikipedia.org/wiki/Database,None,RefD,computer science,en
Information retrieval,Operating system,https://en.wikipedia.org/wiki/Information_retrieval,https://en.wikipedia.org/wiki/Operating_system,None,RefD,computer science,en
Software architecture,Data-intensive computing,https://en.wikipedia.org/wiki/Software_architecture,https://en.wikipedia.org/wiki/Data-intensive_computing,None,RefD,computer science,en
Test automation,Broadband networks,https://en.wikipedia.org/wiki/Test_automation,https://en.wikipedia.org/wiki/Broadband_networks,None,RefD,computer science,en
Analysis of algorithms,Distributed computing,https://en.wikipedia.org/wiki/Analysis_of_algorithms,https://en.wikipedia.org/wiki/Distributed_computing,None,RefD,computer science,en
Software engineering,System programming,https://en.wikipedia.org/wiki/Software_engineering,https://en.wikipedia.org/wiki/Systems_programming,None,RefD,computer science,en
Theory of computation,Distributed computing,https://en.wikipedia.org/wiki/Theory_of_computation,https://en.wikipedia.org/wiki/Distributed_computing,None,RefD,computer science,en
Software testing,Computer vision,https://en.wikipedia.org/wiki/Software_testing,https://en.wikipedia.org/wiki/Computer_vision,None,RefD,computer science,en
Translator (computing),Game theory,https://en.wikipedia.org/wiki/Translator_(computing),https://en.wikipedia.org/wiki/Game_theory,None,RefD,computer science,en
Distributed object,Discrete mathematics,https://en.wikipedia.org/wiki/Distributed_object,https://en.wikipedia.org/wiki/Discrete_mathematics,None,RefD,computer science,en
Software architecture,Information retrieval,https://en.wikipedia.org/wiki/Software_architecture,https://en.wikipedia.org/wiki/Information_retrieval,None,RefD,computer science,en
Distributed object,Network service,https://en.wikipedia.org/wiki/Distributed_object,https://en.wikipedia.org/wiki/Network_service,None,RefD,computer science,en
Machine learning,Knowledge management,https://en.wikipedia.org/wiki/Machine_learning,https://en.wikipedia.org/wiki/Knowledge_management,None,RefD,computer science,en
Software analytics,Computer security,https://en.wikipedia.org/wiki/Software_analytics,https://en.wikipedia.org/wiki/Computer_security,None,RefD,computer science,en
Social network analysis,Software metric,https://en.wikipedia.org/wiki/Social_network_analysis,https://en.wikipedia.org/wiki/Software_metric,None,RefD,computer science,en
Computer architecture,Information retrieval,https://en.wikipedia.org/wiki/Computer_architecture,https://en.wikipedia.org/wiki/Information_retrieval,None,RefD,computer science,en
Computer graphics,Cryptography,https://en.wikipedia.org/wiki/Computer_graphics,https://en.wikipedia.org/wiki/Cryptography,None,RefD,computer science,en
System programming,Software testing,https://en.wikipedia.org/wiki/Systems_programming,https://en.wikipedia.org/wiki/Software_testing,None,RefD,computer science,en
Game theory,Data warehouse,https://en.wikipedia.org/wiki/Game_theory,https://en.wikipedia.org/wiki/Data_warehouse,None,RefD,computer science,en
Object-oriented analysis and design,Assembly language,https://en.wikipedia.org/wiki/Object-oriented_analysis_and_design,https://en.wikipedia.org/wiki/Assembly_language,None,RefD,computer science,en
Graphical model,Assembly language,https://en.wikipedia.org/wiki/Graphical_model,https://en.wikipedia.org/wiki/Assembly_language,None,RefD,computer science,en
Software project management,Computer vision,https://en.wikipedia.org/wiki/Software_project_management,https://en.wikipedia.org/wiki/Computer_vision,None,RefD,computer science,en
Distributed object,Data warehouse,https://en.wikipedia.org/wiki/Distributed_object,https://en.wikipedia.org/wiki/Data_warehouse,None,RefD,computer science,en
Game theory,Software project management,https://en.wikipedia.org/wiki/Game_theory,https://en.wikipedia.org/wiki/Software_project_management,None,RefD,computer science,en
Combinatorial optimization,Data-intensive computing,https://en.wikipedia.org/wiki/Combinatorial_optimization,https://en.wikipedia.org/wiki/Data-intensive_computing,None,RefD,computer science,en
Assembly language,Software quality management,https://en.wikipedia.org/wiki/Assembly_language,https://en.wikipedia.org/wiki/Software_quality_management,None,RefD,computer science,en
Computer-aided software engineering,Operating system,https://en.wikipedia.org/wiki/Computer-aided_software_engineering,https://en.wikipedia.org/wiki/Operating_system,None,RefD,computer science,en
Database,Software analytics,https://en.wikipedia.org/wiki/Database,https://en.wikipedia.org/wiki/Software_analytics,None,RefD,computer science,en
Information retrieval,Software testing,https://en.wikipedia.org/wiki/Information_retrieval,https://en.wikipedia.org/wiki/Software_testing,None,RefD,computer science,en
Computer network,Data warehouse,https://en.wikipedia.org/wiki/Computer_network,https://en.wikipedia.org/wiki/Data_warehouse,None,RefD,computer science,en
Object-oriented programming,Mobile application development,https://en.wikipedia.org/wiki/Object-oriented_programming,https://en.wikipedia.org/wiki/Mobile_app_development,None,RefD,computer science,en
Software engineering,Software analytics,https://en.wikipedia.org/wiki/Software_engineering,https://en.wikipedia.org/wiki/Software_analytics,None,RefD,computer science,en
Software architecture,Graphical model,https://en.wikipedia.org/wiki/Software_architecture,https://en.wikipedia.org/wiki/Graphical_model,None,RefD,computer science,en
Information retrieval,Computational linguistics,https://en.wikipedia.org/wiki/Information_retrieval,https://en.wikipedia.org/wiki/Computational_linguistics,None,RefD,computer science,en
Software quality management,Algorithm,https://en.wikipedia.org/wiki/Software_quality_management,https://en.wikipedia.org/wiki/Algorithm,None,RefD,computer science,en
Computer vision,Software quality management,https://en.wikipedia.org/wiki/Computer_vision,https://en.wikipedia.org/wiki/Software_quality_management,None,RefD,computer science,en
Assembly language,Translator (computing),https://en.wikipedia.org/wiki/Assembly_language,https://en.wikipedia.org/wiki/Translator_(computing),None,RefD,computer science,en
Computational geometry,Data mining,https://en.wikipedia.org/wiki/Computational_geometry,https://en.wikipedia.org/wiki/Data_mining,None,RefD,computer science,en
Software development,Computational geometry,https://en.wikipedia.org/wiki/Software_development,https://en.wikipedia.org/wiki/Computational_geometry,None,RefD,computer science,en
Game theory,Computational linguistics,https://en.wikipedia.org/wiki/Game_theory,https://en.wikipedia.org/wiki/Computational_linguistics,None,RefD,computer science,en
Wireless network,Theory of computation,https://en.wikipedia.org/wiki/Wireless_network,https://en.wikipedia.org/wiki/Theory_of_computation,None,RefD,computer science,en
Object-oriented programming,Software testing,https://en.wikipedia.org/wiki/Object-oriented_programming,https://en.wikipedia.org/wiki/Software_testing,None,RefD,computer science,en
Assembly language,Computational linguistics,https://en.wikipedia.org/wiki/Assembly_language,https://en.wikipedia.org/wiki/Computational_linguistics,None,RefD,computer science,en
Compiler construction,Combinatorial optimization,https://en.wikipedia.org/wiki/Compiler,https://en.wikipedia.org/wiki/Combinatorial_optimization,None,RefD,computer science,en
Wireless network,Mobile application development,https://en.wikipedia.org/wiki/Wireless_network,https://en.wikipedia.org/wiki/Mobile_app_development,None,RefD,computer science,en
Object-oriented design,Test automation,https://en.wikipedia.org/wiki/Object-oriented_design,https://en.wikipedia.org/wiki/Test_automation,None,RefD,computer science,en
Microarchitecture,Theory of computation,https://en.wikipedia.org/wiki/Microarchitecture,https://en.wikipedia.org/wiki/Theory_of_computation,None,RefD,computer science,en
Algorithm design,Parallel_(geometry) computing,https://en.wikipedia.org/wiki/Algorithm,https://en.wikipedia.org/wiki/Parallel_(geometry)_computing,None,RefD,computer science,en
Compiler construction,Information security,https://en.wikipedia.org/wiki/Compiler,https://en.wikipedia.org/wiki/Information_security,None,RefD,computer science,en
System programming,Combinatorial optimization,https://en.wikipedia.org/wiki/Systems_programming,https://en.wikipedia.org/wiki/Combinatorial_optimization,None,RefD,computer science,en
Software analytics,Knowledge management,https://en.wikipedia.org/wiki/Software_analytics,https://en.wikipedia.org/wiki/Knowledge_management,None,RefD,computer science,en
Broadband networks,Machine learning,https://en.wikipedia.org/wiki/Broadband_networks,https://en.wikipedia.org/wiki/Machine_learning,None,RefD,computer science,en
Data-intensive computing,Translator (computing),https://en.wikipedia.org/wiki/Data-intensive_computing,https://en.wikipedia.org/wiki/Translator_(computing),None,RefD,computer science,en
Algorithm,Machine learning,https://en.wikipedia.org/wiki/Algorithm,https://en.wikipedia.org/wiki/Machine_learning,None,RefD,computer science,en
Information retrieval,Software project management,https://en.wikipedia.org/wiki/Information_retrieval,https://en.wikipedia.org/wiki/Software_project_management,None,RefD,computer science,en
Software engineering,Software testing,https://en.wikipedia.org/wiki/Software_engineering,https://en.wikipedia.org/wiki/Software_testing,None,RefD,computer science,en
Computer-aided software engineering,Information security,https://en.wikipedia.org/wiki/Computer-aided_software_engineering,https://en.wikipedia.org/wiki/Information_security,None,RefD,computer science,en
Translator (computing),Computer graphics,https://en.wikipedia.org/wiki/Translator_(computing),https://en.wikipedia.org/wiki/Computer_graphics,None,RefD,computer science,en
Network security,Software analytics,https://en.wikipedia.org/wiki/Network_security,https://en.wikipedia.org/wiki/Software_analytics,None,RefD,computer science,en
Computer graphics,Computer security,https://en.wikipedia.org/wiki/Computer_graphics,https://en.wikipedia.org/wiki/Computer_security,None,RefD,computer science,en
Computer security,Distributed object,https://en.wikipedia.org/wiki/Computer_security,https://en.wikipedia.org/wiki/Distributed_object,None,RefD,computer science,en
Distributed object,Software testing,https://en.wikipedia.org/wiki/Distributed_object,https://en.wikipedia.org/wiki/Software_testing,None,RefD,computer science,en
Discrete mathematics,Combinatorial optimization,https://en.wikipedia.org/wiki/Discrete_mathematics,https://en.wikipedia.org/wiki/Combinatorial_optimization,None,RefD,computer science,en
Information management,Data integration,https://en.wikipedia.org/wiki/Information_management,https://en.wikipedia.org/wiki/Data_integration,None,RefD,computer science,en
Distributed computing,Robotics,https://en.wikipedia.org/wiki/Distributed_computing,https://en.wikipedia.org/wiki/Robotics,None,RefD,computer science,en
Distributed computing,Combinatorial optimization,https://en.wikipedia.org/wiki/Distributed_computing,https://en.wikipedia.org/wiki/Combinatorial_optimization,None,RefD,computer science,en
Cryptography,Object-oriented design,https://en.wikipedia.org/wiki/Cryptography,https://en.wikipedia.org/wiki/Object-oriented_design,None,RefD,computer science,en
Data structure,Information management,https://en.wikipedia.org/wiki/Data_structure,https://en.wikipedia.org/wiki/Information_management,None,RefD,computer science,en
Social network analysis,Software development,https://en.wikipedia.org/wiki/Social_network_analysis,https://en.wikipedia.org/wiki/Software_development,None,RefD,computer science,en
System programming,Cloud computing,https://en.wikipedia.org/wiki/Systems_programming,https://en.wikipedia.org/wiki/Cloud_computing,None,RefD,computer science,en
Internet protocol suite,Microarchitecture,https://en.wikipedia.org/wiki/Internet_protocol_suite,https://en.wikipedia.org/wiki/Microarchitecture,None,RefD,computer science,en
Object-oriented programming,Knowledge management,https://en.wikipedia.org/wiki/Object-oriented_programming,https://en.wikipedia.org/wiki/Knowledge_management,None,RefD,computer science,en
Computer-aided software engineering,Translator (computing),https://en.wikipedia.org/wiki/Computer-aided_software_engineering,https://en.wikipedia.org/wiki/Translator_(computing),None,RefD,computer science,en
Data structure,Internet protocol suite,https://en.wikipedia.org/wiki/Data_structure,https://en.wikipedia.org/wiki/Internet_protocol_suite,None,RefD,computer science,en
System programming,Distributed computing,https://en.wikipedia.org/wiki/Systems_programming,https://en.wikipedia.org/wiki/Distributed_computing,None,RefD,computer science,en
Knowledge management,Network service,https://en.wikipedia.org/wiki/Knowledge_management,https://en.wikipedia.org/wiki/Network_service,None,RefD,computer science,en
Database,Combinatorial optimization,https://en.wikipedia.org/wiki/Database,https://en.wikipedia.org/wiki/Combinatorial_optimization,None,RefD,computer science,en
Parallel processing,Computational geometry,https://en.wikipedia.org/wiki/Parallel_(geometry)_processing,https://en.wikipedia.org/wiki/Computational_geometry,None,RefD,computer science,en
Software analytics,Database,https://en.wikipedia.org/wiki/Software_analytics,https://en.wikipedia.org/wiki/Database,None,RefD,computer science,en
Distributed computing,Discrete mathematics,https://en.wikipedia.org/wiki/Distributed_computing,https://en.wikipedia.org/wiki/Discrete_mathematics,None,RefD,computer science,en
Artificial intelligence,Cloud computing,https://en.wikipedia.org/wiki/Artificial_intelligence,https://en.wikipedia.org/wiki/Cloud_computing,None,RefD,computer science,en
Operating system,Software development,https://en.wikipedia.org/wiki/Operating_system,https://en.wikipedia.org/wiki/Software_development,None,RefD,computer science,en
Object-oriented design,Computer graphics,https://en.wikipedia.org/wiki/Object-oriented_design,https://en.wikipedia.org/wiki/Computer_graphics,None,RefD,computer science,en
Analysis of algorithms,Computer graphics,https://en.wikipedia.org/wiki/Analysis_of_algorithms,https://en.wikipedia.org/wiki/Computer_graphics,None,RefD,computer science,en
Modeling language,Computer-aided software engineering,https://en.wikipedia.org/wiki/Modeling_language,https://en.wikipedia.org/wiki/Computer-aided_software_engineering,None,RefD,computer science,en
Theory of computation,Software quality management,https://en.wikipedia.org/wiki/Theory_of_computation,https://en.wikipedia.org/wiki/Software_quality_management,None,RefD,computer science,en
Operating system,Data warehouse,https://en.wikipedia.org/wiki/Operating_system,https://en.wikipedia.org/wiki/Data_warehouse,None,RefD,computer science,en
Modeling language,Broadband networks,https://en.wikipedia.org/wiki/Modeling_language,https://en.wikipedia.org/wiki/Broadband_networks,None,RefD,computer science,en
Computer security,Software testing,https://en.wikipedia.org/wiki/Computer_security,https://en.wikipedia.org/wiki/Software_testing,None,RefD,computer science,en
Computational linguistics,Computer network,https://en.wikipedia.org/wiki/Computational_linguistics,https://en.wikipedia.org/wiki/Computer_network,None,RefD,computer science,en
Discrete mathematics,Computational geometry,https://en.wikipedia.org/wiki/Discrete_mathematics,https://en.wikipedia.org/wiki/Computational_geometry,None,RefD,computer science,en
Software quality management,Network service,https://en.wikipedia.org/wiki/Software_quality_management,https://en.wikipedia.org/wiki/Network_service,None,RefD,computer science,en
Game theory,Software quality management,https://en.wikipedia.org/wiki/Game_theory,https://en.wikipedia.org/wiki/Software_quality_management,None,RefD,computer science,en
Internet protocol suite,Graphical model,https://en.wikipedia.org/wiki/Internet_protocol_suite,https://en.wikipedia.org/wiki/Graphical_model,None,RefD,computer science,en
System programming,Theory of computation,https://en.wikipedia.org/wiki/Systems_programming,https://en.wikipedia.org/wiki/Theory_of_computation,None,RefD,computer science,en
Object-oriented programming,Computer graphics,https://en.wikipedia.org/wiki/Object-oriented_programming,https://en.wikipedia.org/wiki/Computer_graphics,None,RefD,computer science,en
Game theory,Object-oriented analysis and design,https://en.wikipedia.org/wiki/Game_theory,https://en.wikipedia.org/wiki/Object-oriented_analysis_and_design,None,RefD,computer science,en
Robotics,Software metric,https://en.wikipedia.org/wiki/Robotics,https://en.wikipedia.org/wiki/Software_metric,None,RefD,computer science,en
Natural language processing,Data mining,https://en.wikipedia.org/wiki/Natural_language_processing,https://en.wikipedia.org/wiki/Data_mining,None,RefD,computer science,en
Analysis of algorithms,Network service,https://en.wikipedia.org/wiki/Analysis_of_algorithms,https://en.wikipedia.org/wiki/Network_service,None,RefD,computer science,en
Software project management,Theory of computation,https://en.wikipedia.org/wiki/Software_project_management,https://en.wikipedia.org/wiki/Theory_of_computation,None,RefD,computer science,en
Data-intensive computing,Computer vision,https://en.wikipedia.org/wiki/Data-intensive_computing,https://en.wikipedia.org/wiki/Computer_vision,None,RefD,computer science,en
Network service,Computational geometry,https://en.wikipedia.org/wiki/Network_service,https://en.wikipedia.org/wiki/Computational_geometry,None,RefD,computer science,en
Operating system,Microarchitecture,https://en.wikipedia.org/wiki/Operating_system,https://en.wikipedia.org/wiki/Microarchitecture,None,RefD,computer science,en
Data-intensive computing,Compiler construction,https://en.wikipedia.org/wiki/Data-intensive_computing,https://en.wikipedia.org/wiki/Compiler,None,RefD,computer science,en
Distributed object,Assembly language,https://en.wikipedia.org/wiki/Distributed_object,https://en.wikipedia.org/wiki/Assembly_language,None,RefD,computer science,en
Programming language,Information retrieval,https://en.wikipedia.org/wiki/Programming_language,https://en.wikipedia.org/wiki/Information_retrieval,None,RefD,computer science,en
Broadband networks,Operating system,https://en.wikipedia.org/wiki/Broadband_networks,https://en.wikipedia.org/wiki/Operating_system,None,RefD,computer science,en
Data mining,Test automation,https://en.wikipedia.org/wiki/Data_mining,https://en.wikipedia.org/wiki/Test_automation,None,RefD,computer science,en
Data structure,Software quality management,https://en.wikipedia.org/wiki/Data_structure,https://en.wikipedia.org/wiki/Software_quality_management,None,RefD,computer science,en
Compiler construction,Data warehouse,https://en.wikipedia.org/wiki/Compiler,https://en.wikipedia.org/wiki/Data_warehouse,None,RefD,computer science,en
Game theory,Data integration,https://en.wikipedia.org/wiki/Game_theory,https://en.wikipedia.org/wiki/Data_integration,None,RefD,computer science,en
Microarchitecture,Combinatorial optimization,https://en.wikipedia.org/wiki/Microarchitecture,https://en.wikipedia.org/wiki/Combinatorial_optimization,None,RefD,computer science,en
Computational linguistics,Computer vision,https://en.wikipedia.org/wiki/Computational_linguistics,https://en.wikipedia.org/wiki/Computer_vision,None,RefD,computer science,en
Information retrieval,Wireless network,https://en.wikipedia.org/wiki/Information_retrieval,https://en.wikipedia.org/wiki/Wireless_network,None,RefD,computer science,en
Parallel computing,Database,https://en.wikipedia.org/wiki/Parallel_(geometry)_computing,https://en.wikipedia.org/wiki/Database,None,RefD,computer science,en
Software quality management,Artificial intelligence,https://en.wikipedia.org/wiki/Software_quality_management,https://en.wikipedia.org/wiki/Artificial_intelligence,None,RefD,computer science,en
Software project management,Wireless network,https://en.wikipedia.org/wiki/Software_project_management,https://en.wikipedia.org/wiki/Wireless_network,None,RefD,computer science,en
Distributed object,Internet protocol suite,https://en.wikipedia.org/wiki/Distributed_object,https://en.wikipedia.org/wiki/Internet_protocol_suite,None,RefD,computer science,en
Modeling language,Computer vision,https://en.wikipedia.org/wiki/Modeling_language,https://en.wikipedia.org/wiki/Computer_vision,None,RefD,computer science,en
Algorithm design,Software engineering,https://en.wikipedia.org/wiki/Algorithm,https://en.wikipedia.org/wiki/Software_engineering,None,RefD,computer science,en
Assembly language,Operating system,https://en.wikipedia.org/wiki/Assembly_language,https://en.wikipedia.org/wiki/Operating_system,None,RefD,computer science,en
Algorithm design,Software quality management,https://en.wikipedia.org/wiki/Algorithm,https://en.wikipedia.org/wiki/Software_quality_management,None,RefD,computer science,en
Computer security,Artificial intelligence,https://en.wikipedia.org/wiki/Computer_security,https://en.wikipedia.org/wiki/Artificial_intelligence,None,RefD,computer science,en
Network security,Data mining,https://en.wikipedia.org/wiki/Network_security,https://en.wikipedia.org/wiki/Data_mining,None,RefD,computer science,en
Computer architecture,Graphical model,https://en.wikipedia.org/wiki/Computer_architecture,https://en.wikipedia.org/wiki/Graphical_model,None,RefD,computer science,en
System programming,Information retrieval,https://en.wikipedia.org/wiki/Systems_programming,https://en.wikipedia.org/wiki/Information_retrieval,None,RefD,computer science,en
Data integration,Combinatorial optimization,https://en.wikipedia.org/wiki/Data_integration,https://en.wikipedia.org/wiki/Combinatorial_optimization,None,RefD,computer science,en
Wireless network,Network security,https://en.wikipedia.org/wiki/Wireless_network,https://en.wikipedia.org/wiki/Network_security,None,RefD,computer science,en
Algorithm,Data warehouse,https://en.wikipedia.org/wiki/Algorithm,https://en.wikipedia.org/wiki/Data_warehouse,None,RefD,computer science,en
Computational geometry,Mobile application development,https://en.wikipedia.org/wiki/Computational_geometry,https://en.wikipedia.org/wiki/Mobile_app_development,None,RefD,computer science,en
Distributed computing,Machine learning,https://en.wikipedia.org/wiki/Distributed_computing,https://en.wikipedia.org/wiki/Machine_learning,None,RefD,computer science,en
Network service,Software engineering,https://en.wikipedia.org/wiki/Network_service,https://en.wikipedia.org/wiki/Software_engineering,None,RefD,computer science,en
Network service,Object-oriented design,https://en.wikipedia.org/wiki/Network_service,https://en.wikipedia.org/wiki/Object-oriented_design,None,RefD,computer science,en
Internet protocol suite,Modeling language,https://en.wikipedia.org/wiki/Internet_protocol_suite,https://en.wikipedia.org/wiki/Modeling_language,None,RefD,computer science,en
Programming language,Theory of computation,https://en.wikipedia.org/wiki/Programming_language,https://en.wikipedia.org/wiki/Theory_of_computation,None,RefD,computer science,en
Natural language processing,Cryptography,https://en.wikipedia.org/wiki/Natural_language_processing,https://en.wikipedia.org/wiki/Cryptography,None,RefD,computer science,en
Cryptography,Parallel_(geometry) computing,https://en.wikipedia.org/wiki/Cryptography,https://en.wikipedia.org/wiki/Parallel_(geometry)_computing,None,RefD,computer science,en
Object-oriented programming,Microarchitecture,https://en.wikipedia.org/wiki/Object-oriented_programming,https://en.wikipedia.org/wiki/Microarchitecture,None,RefD,computer science,en
Algorithm,Parallel_(geometry)_processing_(DSP_implementation),https://en.wikipedia.org/wiki/Algorithm,https://en.wikipedia.org/wiki/Parallel_(geometry)_processing,None,RefD,computer science,en
Robotics,Natural language processing,https://en.wikipedia.org/wiki/Robotics,https://en.wikipedia.org/wiki/Natural_language_processing,None,RefD,computer science,en
Software testing,Software quality management,https://en.wikipedia.org/wiki/Software_testing,https://en.wikipedia.org/wiki/Software_quality_management,None,RefD,computer science,en
Microarchitecture,Software architecture,https://en.wikipedia.org/wiki/Microarchitecture,https://en.wikipedia.org/wiki/Software_architecture,None,RefD,computer science,en
Computer security,Internet protocol suite,https://en.wikipedia.org/wiki/Computer_security,https://en.wikipedia.org/wiki/Internet_protocol_suite,None,RefD,computer science,en
Software analytics,Theory of computation,https://en.wikipedia.org/wiki/Software_analytics,https://en.wikipedia.org/wiki/Theory_of_computation,None,RefD,computer science,en
Computer security,Computational geometry,https://en.wikipedia.org/wiki/Computer_security,https://en.wikipedia.org/wiki/Computational_geometry,None,RefD,computer science,en
Combinatorial optimization,Information management,https://en.wikipedia.org/wiki/Combinatorial_optimization,https://en.wikipedia.org/wiki/Information_management,None,RefD,computer science,en
Software quality management,Computer vision,https://en.wikipedia.org/wiki/Software_quality_management,https://en.wikipedia.org/wiki/Computer_vision,None,RefD,computer science,en
Computer graphics,Network service,https://en.wikipedia.org/wiki/Computer_graphics,https://en.wikipedia.org/wiki/Network_service,None,RefD,computer science,en
Internet protocol suite,Software quality management,https://en.wikipedia.org/wiki/Internet_protocol_suite,https://en.wikipedia.org/wiki/Software_quality_management,None,RefD,computer science,en
Robotics,Analysis of algorithms,https://en.wikipedia.org/wiki/Robotics,https://en.wikipedia.org/wiki/Analysis_of_algorithms,None,RefD,computer science,en
Test automation,Information security,https://en.wikipedia.org/wiki/Test_automation,https://en.wikipedia.org/wiki/Information_security,None,RefD,computer science,en
Programming language,Computer security,https://en.wikipedia.org/wiki/Programming_language,https://en.wikipedia.org/wiki/Computer_security,None,RefD,computer science,en
Assembly language,Parallel_(geometry)_processing_(DSP_implementation),https://en.wikipedia.org/wiki/Assembly_language,https://en.wikipedia.org/wiki/Parallel_(geometry)_processing,None,RefD,computer science,en
Data structure,Combinatorial optimization,https://en.wikipedia.org/wiki/Data_structure,https://en.wikipedia.org/wiki/Combinatorial_optimization,None,RefD,computer science,en
System programming,Graphical model,https://en.wikipedia.org/wiki/Systems_programming,https://en.wikipedia.org/wiki/Graphical_model,None,RefD,computer science,en
Parallel computing,Translator (computing),https://en.wikipedia.org/wiki/Parallel_(geometry)_computing,https://en.wikipedia.org/wiki/Translator_(computing),None,RefD,computer science,en
Data-intensive computing,Parallel_(geometry) computing,https://en.wikipedia.org/wiki/Data-intensive_computing,https://en.wikipedia.org/wiki/Parallel_(geometry)_computing,None,RefD,computer science,en
Robotics,Software quality management,https://en.wikipedia.org/wiki/Robotics,https://en.wikipedia.org/wiki/Software_quality_management,None,RefD,computer science,en
Parallel processing,Combinatorial optimization,https://en.wikipedia.org/wiki/Parallel_(geometry)_processing,https://en.wikipedia.org/wiki/Combinatorial_optimization,None,RefD,computer science,en
Software metric,Robotics,https://en.wikipedia.org/wiki/Software_metric,https://en.wikipedia.org/wiki/Robotics,None,RefD,computer science,en
Assembly language,Computer network,https://en.wikipedia.org/wiki/Assembly_language,https://en.wikipedia.org/wiki/Computer_network,None,RefD,computer science,en
Information retrieval,Translator (computing),https://en.wikipedia.org/wiki/Information_retrieval,https://en.wikipedia.org/wiki/Translator_(computing),None,RefD,computer science,en
Software engineering,Machine learning,https://en.wikipedia.org/wiki/Software_engineering,https://en.wikipedia.org/wiki/Machine_learning,None,RefD,computer science,en
Object-oriented design,Computer architecture,https://en.wikipedia.org/wiki/Object-oriented_design,https://en.wikipedia.org/wiki/Computer_architecture,None,RefD,computer science,en
Data mining,Data integration,https://en.wikipedia.org/wiki/Data_mining,https://en.wikipedia.org/wiki/Data_integration,None,RefD,computer science,en
Data-intensive computing,Algorithm design,https://en.wikipedia.org/wiki/Data-intensive_computing,https://en.wikipedia.org/wiki/Algorithm,None,RefD,computer science,en
Software metric,Assembly language,https://en.wikipedia.org/wiki/Software_metric,https://en.wikipedia.org/wiki/Assembly_language,None,RefD,computer science,en
Computer graphics,Computer network,https://en.wikipedia.org/wiki/Computer_graphics,https://en.wikipedia.org/wiki/Computer_network,None,RefD,computer science,en
Computational geometry,Combinatorial optimization,https://en.wikipedia.org/wiki/Computational_geometry,https://en.wikipedia.org/wiki/Combinatorial_optimization,None,RefD,computer science,en
Wireless network,Software testing,https://en.wikipedia.org/wiki/Wireless_network,https://en.wikipedia.org/wiki/Software_testing,None,RefD,computer science,en
Software architecture,Information management,https://en.wikipedia.org/wiki/Software_architecture,https://en.wikipedia.org/wiki/Information_management,None,RefD,computer science,en
Software metric,Computer graphics,https://en.wikipedia.org/wiki/Software_metric,https://en.wikipedia.org/wiki/Computer_graphics,None,RefD,computer science,en
Software quality management,System programming,https://en.wikipedia.org/wiki/Software_quality_management,https://en.wikipedia.org/wiki/Systems_programming,None,RefD,computer science,en
Computational linguistics,Object-oriented design,https://en.wikipedia.org/wiki/Computational_linguistics,https://en.wikipedia.org/wiki/Object-oriented_design,None,RefD,computer science,en
Translator (computing),Modeling language,https://en.wikipedia.org/wiki/Translator_(computing),https://en.wikipedia.org/wiki/Modeling_language,None,RefD,computer science,en
Network security,Software quality management,https://en.wikipedia.org/wiki/Network_security,https://en.wikipedia.org/wiki/Software_quality_management,None,RefD,computer science,en
