A,B,linkA,linkB,prerequisites,source,domin,language
Ordinary_differential_equation,Boundary_value_problem,https://en.wikipedia.org/wiki/Ordinary_differential_equation,https://en.wikipedia.org/wiki/Boundary_value_problem,A->B,NPTEL MOOC Dataset,,en
Mathematics,Probability,https://en.wikipedia.org/wiki/Mathematics,https://en.wikipedia.org/wiki/Probability,A->B,NPTEL MOOC Dataset,,en
Algorithm,Recurrence_relation,https://en.wikipedia.org/wiki/Algorithm,https://en.wikipedia.org/wiki/Recurrence_relation,A->B,NPTEL MOOC Dataset,,en
Abstract_data_type,Object-oriented_programming,https://en.wikipedia.org/wiki/Abstract_data_type,https://en.wikipedia.org/wiki/Object-oriented_programming,A->B,NPTEL MOOC Dataset,,en
Algorithm,Mathematical_optimization,https://en.wikipedia.org/wiki/Algorithm,https://en.wikipedia.org/wiki/Mathematical_optimization,A->B,NPTEL MOOC Dataset,,en
Relational_algebra,Relational_database,https://en.wikipedia.org/wiki/Relational_algebra,https://en.wikipedia.org/wiki/Relational_database,A->B,NPTEL MOOC Dataset,,en
Data_structure,String_(computer_science),https://en.wikipedia.org/wiki/Data_structure,https://en.wikipedia.org/wiki/String_(computer_science),A->B,NPTEL MOOC Dataset,,en
Conditional_probability,Markov_chain,https://en.wikipedia.org/wiki/Conditional_probability,https://en.wikipedia.org/wiki/Markov_chain,A->B,NPTEL MOOC Dataset,,en
Computational_complexity_theory,Undecidable_problem,https://en.wikipedia.org/wiki/Computational_complexity_theory,https://en.wikipedia.org/wiki/Undecidable_problem,A->B,NPTEL MOOC Dataset,,en
Computation,Concurrency_(computer_science),https://en.wikipedia.org/wiki/Computation,https://en.wikipedia.org/wiki/Concurrency_(computer_science),A->B,NPTEL MOOC Dataset,,en
Expected_value,Poisson_distribution,https://en.wikipedia.org/wiki/Expected_value,https://en.wikipedia.org/wiki/Poisson_distribution,A->B,NPTEL MOOC Dataset,,en
Computer,Arithmetic_logic_unit,https://en.wikipedia.org/wiki/Computer,https://en.wikipedia.org/wiki/Arithmetic_logic_unit,A->B,NPTEL MOOC Dataset,,en
Random_variable,Markov_chain,https://en.wikipedia.org/wiki/Random_variable,https://en.wikipedia.org/wiki/Markov_chain,A->B,NPTEL MOOC Dataset,,en
Computer_science,Computer_security,https://en.wikipedia.org/wiki/Computer_science,https://en.wikipedia.org/wiki/Computer_security,A->B,NPTEL MOOC Dataset,,en
Mathematical_induction,Automated_theorem_proving,https://en.wikipedia.org/wiki/Mathematical_induction,https://en.wikipedia.org/wiki/Automated_theorem_proving,A->B,NPTEL MOOC Dataset,,en
Random_variable,Statistical_inference,https://en.wikipedia.org/wiki/Random_variable,https://en.wikipedia.org/wiki/Statistical_inference,A->B,NPTEL MOOC Dataset,,en
Computational_geometry,Computer_animation,https://en.wikipedia.org/wiki/Computational_geometry,https://en.wikipedia.org/wiki/Computer_animation,A->B,NPTEL MOOC Dataset,,en
Graph_theory,Random_walk,https://en.wikipedia.org/wiki/Graph_theory,https://en.wikipedia.org/wiki/Random_walk,A->B,NPTEL MOOC Dataset,,en
Reason,Artificial_intelligence,https://en.wikipedia.org/wiki/Reason,https://en.wikipedia.org/wiki/Artificial_intelligence,A->B,NPTEL MOOC Dataset,,en
Computer_security,Malware,https://en.wikipedia.org/wiki/Computer_security,https://en.wikipedia.org/wiki/Malware,A->B,NPTEL MOOC Dataset,,en
Relational_database,Relational_database,https://en.wikipedia.org/wiki/Relational_database,https://en.wikipedia.org/wiki/Relational_database,A->B,NPTEL MOOC Dataset,,en
Assembly_language,Compiler_optimization,https://en.wikipedia.org/wiki/Assembly_language,https://en.wikipedia.org/wiki/Optimizing_compiler,A->B,NPTEL MOOC Dataset,,en
Operating_system,Embedded_system,https://en.wikipedia.org/wiki/Operating_system,https://en.wikipedia.org/wiki/Embedded_system,A->B,NPTEL MOOC Dataset,,en
Computer,Concurrent_computing,https://en.wikipedia.org/wiki/Computer,https://en.wikipedia.org/wiki/Concurrent_computing,A->B,NPTEL MOOC Dataset,,en
Probability,Signal_processing,https://en.wikipedia.org/wiki/Probability,https://en.wikipedia.org/wiki/Signal_processing,A->B,NPTEL MOOC Dataset,,en
Functional_programming,Pattern_matching,https://en.wikipedia.org/wiki/Functional_programming,https://en.wikipedia.org/wiki/Pattern_matching,A->B,NPTEL MOOC Dataset,,en
Expected_value,Estimation_theory,https://en.wikipedia.org/wiki/Expected_value,https://en.wikipedia.org/wiki/Estimation_theory,A->B,NPTEL MOOC Dataset,,en
Mathematics,Computational_complexity_theory,https://en.wikipedia.org/wiki/Mathematics,https://en.wikipedia.org/wiki/Computational_complexity_theory,A->B,NPTEL MOOC Dataset,,en
Polynomial,Ordinary_differential_equation,https://en.wikipedia.org/wiki/Polynomial,https://en.wikipedia.org/wiki/Ordinary_differential_equation,A->B,NPTEL MOOC Dataset,,en
Algorithm,Recursion_(computer_science),https://en.wikipedia.org/wiki/Algorithm,https://en.wikipedia.org/wiki/Recursion_(computer_science),A->B,NPTEL MOOC Dataset,,en
Computer_science,Object-oriented_programming,https://en.wikipedia.org/wiki/Computer_science,https://en.wikipedia.org/wiki/Object-oriented_programming,A->B,NPTEL MOOC Dataset,,en
Programming_language,Query_language,https://en.wikipedia.org/wiki/Programming_language,https://en.wikipedia.org/wiki/Query_language,A->B,NPTEL MOOC Dataset,,en
Algorithm_design,Computational_geometry,https://en.wikipedia.org/wiki/Algorithm,https://en.wikipedia.org/wiki/Computational_geometry,A->B,NPTEL MOOC Dataset,,en
Mathematical_model,Game_theory,https://en.wikipedia.org/wiki/Mathematical_model,https://en.wikipedia.org/wiki/Game_theory,A->B,NPTEL MOOC Dataset,,en
Image,Computer_graphics,https://en.wikipedia.org/wiki/Image,https://en.wikipedia.org/wiki/Computer_graphics,A->B,NPTEL MOOC Dataset,,en
Mathematics,Computer_animation,https://en.wikipedia.org/wiki/Mathematics,https://en.wikipedia.org/wiki/Computer_animation,A->B,NPTEL MOOC Dataset,,en
String_(computer_science),Formal_language,https://en.wikipedia.org/wiki/String_(computer_science),https://en.wikipedia.org/wiki/Formal_language,A->B,NPTEL MOOC Dataset,,en
Computer_security,Network_security,https://en.wikipedia.org/wiki/Computer_security,https://en.wikipedia.org/wiki/Network_security,A->B,NPTEL MOOC Dataset,,en
Data,Relational_model,https://en.wikipedia.org/wiki/Data,https://en.wikipedia.org/wiki/Relational_model,A->B,NPTEL MOOC Dataset,,en
Database_management_system,Relational_database,https://en.wikipedia.org/wiki/Database,https://en.wikipedia.org/wiki/Relational_database,A->B,NPTEL MOOC Dataset,,en
Computer_science,Time_complexity,https://en.wikipedia.org/wiki/Computer_science,https://en.wikipedia.org/wiki/Time_complexity,A->B,NPTEL MOOC Dataset,,en
Graph_theory,Random_graph,https://en.wikipedia.org/wiki/Graph_theory,https://en.wikipedia.org/wiki/Random_graph,A->B,NPTEL MOOC Dataset,,en
Computer_science,Relational_database,https://en.wikipedia.org/wiki/Computer_science,https://en.wikipedia.org/wiki/Relational_database,A->B,NPTEL MOOC Dataset,,en
Computation,Algorithm,https://en.wikipedia.org/wiki/Computation,https://en.wikipedia.org/wiki/Algorithm,A->B,NPTEL MOOC Dataset,,en
Computer,Computer_science,https://en.wikipedia.org/wiki/Computer,https://en.wikipedia.org/wiki/Computer_science,A->B,NPTEL MOOC Dataset,,en
Computation,Turing_machine,https://en.wikipedia.org/wiki/Computation,https://en.wikipedia.org/wiki/Turing_machine,A->B,NPTEL MOOC Dataset,,en
Statistical_inference,Graphical_model,https://en.wikipedia.org/wiki/Statistical_inference,https://en.wikipedia.org/wiki/Graphical_model,A->B,NPTEL MOOC Dataset,,en
Expected_value,Kalman_filter,https://en.wikipedia.org/wiki/Expected_value,https://en.wikipedia.org/wiki/Kalman_filter,A->B,NPTEL MOOC Dataset,,en
Computer_science,Coding_theory,https://en.wikipedia.org/wiki/Computer_science,https://en.wikipedia.org/wiki/Coding_theory,A->B,NPTEL MOOC Dataset,,en
Mathematics,Recurrence_relation,https://en.wikipedia.org/wiki/Mathematics,https://en.wikipedia.org/wiki/Recurrence_relation,A->B,NPTEL MOOC Dataset,,en
Data_structure,Programming_paradigm,https://en.wikipedia.org/wiki/Data_structure,https://en.wikipedia.org/wiki/Programming_paradigm,A->B,NPTEL MOOC Dataset,,en
Data,Computer_network,https://en.wikipedia.org/wiki/Data,https://en.wikipedia.org/wiki/Computer_network,A->B,NPTEL MOOC Dataset,,en
Uncertainty,Probability,https://en.wikipedia.org/wiki/Uncertainty,https://en.wikipedia.org/wiki/Probability,A->B,NPTEL MOOC Dataset,,en
Robotics,Autonomous_robot,https://en.wikipedia.org/wiki/Robotics,https://en.wikipedia.org/wiki/Autonomous_robot,A->B,NPTEL MOOC Dataset,,en
Algorithm,Analysis_of_algorithms,https://en.wikipedia.org/wiki/Algorithm,https://en.wikipedia.org/wiki/Analysis_of_algorithms,A->B,NPTEL MOOC Dataset,,en
Computer_science,NP_(complexity),https://en.wikipedia.org/wiki/Computer_science,https://en.wikipedia.org/wiki/NP_(complexity),A->B,NPTEL MOOC Dataset,,en
Algorithm,Genetic_algorithm,https://en.wikipedia.org/wiki/Algorithm,https://en.wikipedia.org/wiki/Genetic_algorithm,A->B,NPTEL MOOC Dataset,,en
Markov_chain,Speech_recognition,https://en.wikipedia.org/wiki/Markov_chain,https://en.wikipedia.org/wiki/Speech_recognition,A->B,NPTEL MOOC Dataset,,en
Routing,Internet,https://en.wikipedia.org/wiki/Routing,https://en.wikipedia.org/wiki/Internet,A->B,NPTEL MOOC Dataset,,en
Turing_machine,NP_(complexity),https://en.wikipedia.org/wiki/Turing_machine,https://en.wikipedia.org/wiki/NP_(complexity),A->B,NPTEL MOOC Dataset,,en
Motion_planning,Autonomous_robot,https://en.wikipedia.org/wiki/Motion_planning,https://en.wikipedia.org/wiki/Autonomous_robot,A->B,NPTEL MOOC Dataset,,en
Database,SQL,https://en.wikipedia.org/wiki/Database,https://en.wikipedia.org/wiki/SQL,A->B,NPTEL MOOC Dataset,,en
Object-oriented_programming,Python_(programming_language),https://en.wikipedia.org/wiki/Object-oriented_programming,https://en.wikipedia.org/wiki/Python_(programming_language),A->B,NPTEL MOOC Dataset,,en
Algebra,Calculus,https://en.wikipedia.org/wiki/Algebra,https://en.wikipedia.org/wiki/Calculus,A->B,NPTEL MOOC Dataset,,en
Computer,Software_engineering,https://en.wikipedia.org/wiki/Computer,https://en.wikipedia.org/wiki/Software_engineering,A->B,NPTEL MOOC Dataset,,en
Random_variable,Correlation_and_dependence,https://en.wikipedia.org/wiki/Random_variable,https://en.wikipedia.org/wiki/Correlation,A->B,NPTEL MOOC Dataset,,en
Mathematics,Finite_set,https://en.wikipedia.org/wiki/Mathematics,https://en.wikipedia.org/wiki/Finite_set,A->B,NPTEL MOOC Dataset,,en
Computation,Monad_(functional_programming),https://en.wikipedia.org/wiki/Computation,https://en.wikipedia.org/wiki/Monad_(functional_programming),A->B,NPTEL MOOC Dataset,,en
Algorithm,Cryptography,https://en.wikipedia.org/wiki/Algorithm,https://en.wikipedia.org/wiki/Cryptography,A->B,NPTEL MOOC Dataset,,en
Computer_science,SQL,https://en.wikipedia.org/wiki/Computer_science,https://en.wikipedia.org/wiki/SQL,A->B,NPTEL MOOC Dataset,,en
Central_processing_unit,Pipeline_(computing),https://en.wikipedia.org/wiki/Central_processing_unit,https://en.wikipedia.org/wiki/Pipeline_(computing),A->B,NPTEL MOOC Dataset,,en
Data_structure,Data_warehouse,https://en.wikipedia.org/wiki/Data_structure,https://en.wikipedia.org/wiki/Data_warehouse,A->B,NPTEL MOOC Dataset,,en
Programming_language,Haskell_(programming_language),https://en.wikipedia.org/wiki/Programming_language,https://en.wikipedia.org/wiki/Haskell_(programming_language),A->B,NPTEL MOOC Dataset,,en
Computer_science,Software_engineering,https://en.wikipedia.org/wiki/Computer_science,https://en.wikipedia.org/wiki/Software_engineering,A->B,NPTEL MOOC Dataset,,en
Programming_language,Programmer,https://en.wikipedia.org/wiki/Programming_language,https://en.wikipedia.org/wiki/Programmer,A->B,NPTEL MOOC Dataset,,en
Numerical_analysis,Interpolation,https://en.wikipedia.org/wiki/Numerical_analysis,https://en.wikipedia.org/wiki/Interpolation,A->B,NPTEL MOOC Dataset,,en
Computer_science,Finite-state_machine,https://en.wikipedia.org/wiki/Computer_science,https://en.wikipedia.org/wiki/Finite-state_machine,A->B,NPTEL MOOC Dataset,,en
Parallel_(geometry)_computing,Cache_coherence,https://en.wikipedia.org/wiki/Parallel_(geometry)_computing,https://en.wikipedia.org/wiki/Cache_coherence,A->B,NPTEL MOOC Dataset,,en
Computer_science,Cluster_analysis,https://en.wikipedia.org/wiki/Computer_science,https://en.wikipedia.org/wiki/Cluster_analysis,A->B,NPTEL MOOC Dataset,,en
Predicate_logic,Automated_theorem_proving,https://en.wikipedia.org/wiki/First-order_logic,https://en.wikipedia.org/wiki/Automated_theorem_proving,A->B,NPTEL MOOC Dataset,,en
Computational_complexity_theory,NP_(complexity),https://en.wikipedia.org/wiki/Computational_complexity_theory,https://en.wikipedia.org/wiki/NP_(complexity),A->B,NPTEL MOOC Dataset,,en
Algorithm_design,Computer_graphics,https://en.wikipedia.org/wiki/Algorithm,https://en.wikipedia.org/wiki/Computer_graphics,A->B,NPTEL MOOC Dataset,,en
Machine_learning,Graphical_model,https://en.wikipedia.org/wiki/Machine_learning,https://en.wikipedia.org/wiki/Graphical_model,A->B,NPTEL MOOC Dataset,,en
Expected_value,Markov_chain,https://en.wikipedia.org/wiki/Expected_value,https://en.wikipedia.org/wiki/Markov_chain,A->B,NPTEL MOOC Dataset,,en
Finite-state_machine,Lexical_analysis,https://en.wikipedia.org/wiki/Finite-state_machine,https://en.wikipedia.org/wiki/Lexical_analysis,A->B,NPTEL MOOC Dataset,,en
Numerical_analysis,Finite_difference,https://en.wikipedia.org/wiki/Numerical_analysis,https://en.wikipedia.org/wiki/Finite_difference,A->B,NPTEL MOOC Dataset,,en
Parallel_(geometry)_computing,GPU,https://en.wikipedia.org/wiki/Parallel_(geometry)_computing,https://en.wikipedia.org/wiki/Graphics_processing_unit,A->B,NPTEL MOOC Dataset,,en
Computer_programming,Recursion_(computer_science),https://en.wikipedia.org/wiki/Computer_programming,https://en.wikipedia.org/wiki/Recursion_(computer_science),A->B,NPTEL MOOC Dataset,,en
Database,Transaction_processing,https://en.wikipedia.org/wiki/Database,https://en.wikipedia.org/wiki/Transaction_processing,A->B,NPTEL MOOC Dataset,,en
Regular_expression,Compiler,https://en.wikipedia.org/wiki/Regular_expression,https://en.wikipedia.org/wiki/Compiler,A->B,NPTEL MOOC Dataset,,en
Communication,Wireless_sensor_network,https://en.wikipedia.org/wiki/Communication,https://en.wikipedia.org/wiki/Wireless_sensor_network,A->B,NPTEL MOOC Dataset,,en
Computer_science,B-tree,https://en.wikipedia.org/wiki/Computer_science,https://en.wikipedia.org/wiki/B-tree,A->B,NPTEL MOOC Dataset,,en
Foundations_of_mathematics,Computational_complexity_theory,https://en.wikipedia.org/wiki/Foundations_of_mathematics,https://en.wikipedia.org/wiki/Computational_complexity_theory,A->B,NPTEL MOOC Dataset,,en
Information_security,Information_assurance,https://en.wikipedia.org/wiki/Information_security,https://en.wikipedia.org/wiki/Information_assurance,A->B,NPTEL MOOC Dataset,,en
Computer,Web_browser,https://en.wikipedia.org/wiki/Computer,https://en.wikipedia.org/wiki/Web_browser,A->B,NPTEL MOOC Dataset,,en
Mathematics,Mathematical_proof,https://en.wikipedia.org/wiki/Mathematics,https://en.wikipedia.org/wiki/Mathematical_proof,A->B,NPTEL MOOC Dataset,,en
Computer_science,Computational_complexity_theory,https://en.wikipedia.org/wiki/Computer_science,https://en.wikipedia.org/wiki/Computational_complexity_theory,A->B,NPTEL MOOC Dataset,,en
Computer_programming,Python_(programming_language),https://en.wikipedia.org/wiki/Computer_programming,https://en.wikipedia.org/wiki/Python_(programming_language),A->B,NPTEL MOOC Dataset,,en
Predicate_logic,Relational_model,https://en.wikipedia.org/wiki/First-order_logic,https://en.wikipedia.org/wiki/Relational_model,A->B,NPTEL MOOC Dataset,,en
Computer_science,Compiler,https://en.wikipedia.org/wiki/Computer_science,https://en.wikipedia.org/wiki/Compiler,A->B,NPTEL MOOC Dataset,,en
Computer_architecture,CPU_cache,https://en.wikipedia.org/wiki/Computer_architecture,https://en.wikipedia.org/wiki/CPU_cache,A->B,NPTEL MOOC Dataset,,en
Algorithm,Divide_and_conquer_algorithm,https://en.wikipedia.org/wiki/Algorithm,https://en.wikipedia.org/wiki/Divide-and-conquer_algorithm,A->B,NPTEL MOOC Dataset,,en
Computer,Computer_programming,https://en.wikipedia.org/wiki/Computer,https://en.wikipedia.org/wiki/Computer_programming,A->B,NPTEL MOOC Dataset,,en
Design_pattern_(computer_science),Object-oriented_programming,https://en.wikipedia.org/wiki/Software_design_pattern,https://en.wikipedia.org/wiki/Object-oriented_programming,A->B,NPTEL MOOC Dataset,,en
Computational_complexity_theory,Randomized_algorithm,https://en.wikipedia.org/wiki/Computational_complexity_theory,https://en.wikipedia.org/wiki/Randomized_algorithm,A->B,NPTEL MOOC Dataset,,en
Algorithm_design,Computational_complexity_theory,https://en.wikipedia.org/wiki/Algorithm,https://en.wikipedia.org/wiki/Computational_complexity_theory,A->B,NPTEL MOOC Dataset,,en
Integer,Polynomial,https://en.wikipedia.org/wiki/Integer,https://en.wikipedia.org/wiki/Polynomial,A->B,NPTEL MOOC Dataset,,en
Polynomial,Algorithm,https://en.wikipedia.org/wiki/Polynomial,https://en.wikipedia.org/wiki/Algorithm,A->B,NPTEL MOOC Dataset,,en
Central_processing_unit,Parallel_(geometry)_computing,https://en.wikipedia.org/wiki/Central_processing_unit,https://en.wikipedia.org/wiki/Parallel_(geometry)_computing,A->B,NPTEL MOOC Dataset,,en
Algorithm,String_searching_algorithm,https://en.wikipedia.org/wiki/Algorithm,https://en.wikipedia.org/wiki/String-searching_algorithm,A->B,NPTEL MOOC Dataset,,en
Object_(computer_science),Object-oriented_programming,https://en.wikipedia.org/wiki/Object_(computer_science),https://en.wikipedia.org/wiki/Object-oriented_programming,A->B,NPTEL MOOC Dataset,,en
Computer,Application_software,https://en.wikipedia.org/wiki/Computer,https://en.wikipedia.org/wiki/Application_software,A->B,NPTEL MOOC Dataset,,en
Regular_expression,String_searching_algorithm,https://en.wikipedia.org/wiki/Regular_expression,https://en.wikipedia.org/wiki/String-searching_algorithm,A->B,NPTEL MOOC Dataset,,en
Mathematics,Complexity,https://en.wikipedia.org/wiki/Mathematics,https://en.wikipedia.org/wiki/Complexity,A->B,NPTEL MOOC Dataset,,en
Machine_learning,Neural_network,https://en.wikipedia.org/wiki/Machine_learning,https://en.wikipedia.org/wiki/Neural_network,A->B,NPTEL MOOC Dataset,,en
Data_structure,Parsing,https://en.wikipedia.org/wiki/Data_structure,https://en.wikipedia.org/wiki/Parsing,A->B,NPTEL MOOC Dataset,,en
Turing_machine,Analysis_of_algorithms,https://en.wikipedia.org/wiki/Turing_machine,https://en.wikipedia.org/wiki/Analysis_of_algorithms,A->B,NPTEL MOOC Dataset,,en
Expected_value,Martingale_(probability_theory),https://en.wikipedia.org/wiki/Expected_value,https://en.wikipedia.org/wiki/Martingale_(probability_theory),A->B,NPTEL MOOC Dataset,,en
Statistical_inference,Monte_Carlo_method,https://en.wikipedia.org/wiki/Statistical_inference,https://en.wikipedia.org/wiki/Monte_Carlo_method,A->B,NPTEL MOOC Dataset,,en
Data_type,Parametric_polymorphism,https://en.wikipedia.org/wiki/Data_type,https://en.wikipedia.org/wiki/Parametric_polymorphism,A->B,NPTEL MOOC Dataset,,en
Boundary_value_problem,Finite_difference,https://en.wikipedia.org/wiki/Boundary_value_problem,https://en.wikipedia.org/wiki/Finite_difference,A->B,NPTEL MOOC Dataset,,en
Compiler,Java_(programming_language),https://en.wikipedia.org/wiki/Compiler,https://en.wikipedia.org/wiki/Java_(programming_language),A->B,NPTEL MOOC Dataset,,en
Algorithm_design,Concurrency_control,https://en.wikipedia.org/wiki/Algorithm,https://en.wikipedia.org/wiki/Concurrency_control,A->B,NPTEL MOOC Dataset,,en
Computer_science,"Best,_worst_and_average_case",https://en.wikipedia.org/wiki/Computer_science,"https://en.wikipedia.org/wiki/Best,_worst_and_average_case",A->B,NPTEL MOOC Dataset,,en
Computer_science,Model_checking,https://en.wikipedia.org/wiki/Computer_science,https://en.wikipedia.org/wiki/Model_checking,A->B,NPTEL MOOC Dataset,,en
Artificial_intelligence,Machine_translation,https://en.wikipedia.org/wiki/Artificial_intelligence,https://en.wikipedia.org/wiki/Machine_translation,A->B,NPTEL MOOC Dataset,,en
Context-free_language,Parsing,https://en.wikipedia.org/wiki/Context-free_language,https://en.wikipedia.org/wiki/Parsing,A->B,NPTEL MOOC Dataset,,en
Artificial_intelligence,Machine_learning,https://en.wikipedia.org/wiki/Artificial_intelligence,https://en.wikipedia.org/wiki/Machine_learning,A->B,NPTEL MOOC Dataset,,en
Mathematical_proof,Discrete_mathematics,https://en.wikipedia.org/wiki/Mathematical_proof,https://en.wikipedia.org/wiki/Discrete_mathematics,A->B,NPTEL MOOC Dataset,,en
Computer_programming,Computer_graphics,https://en.wikipedia.org/wiki/Computer_programming,https://en.wikipedia.org/wiki/Computer_graphics,A->B,NPTEL MOOC Dataset,,en
Turing_machine,PSPACE,https://en.wikipedia.org/wiki/Turing_machine,https://en.wikipedia.org/wiki/PSPACE,A->B,NPTEL MOOC Dataset,,en
Graph_(mathematics),Graph_theory,https://en.wikipedia.org/wiki/Graph,https://en.wikipedia.org/wiki/Graph_theory,A->B,NPTEL MOOC Dataset,,en
Random_variable,Randomized_algorithm,https://en.wikipedia.org/wiki/Random_variable,https://en.wikipedia.org/wiki/Randomized_algorithm,A->B,NPTEL MOOC Dataset,,en
Conditional_probability,Information_theory,https://en.wikipedia.org/wiki/Conditional_probability,https://en.wikipedia.org/wiki/Information_theory,A->B,NPTEL MOOC Dataset,,en
Programming_language,Semantics_of_programming_languages,https://en.wikipedia.org/wiki/Programming_language,https://en.wikipedia.org/wiki/Semantics_(computer_science),A->B,NPTEL MOOC Dataset,,en
"Best,_worst_and_average_case",Hash_table,"https://en.wikipedia.org/wiki/Best,_worst_and_average_case",https://en.wikipedia.org/wiki/Hash_table,A->B,NPTEL MOOC Dataset,,en
Computer_science,Object_(computer_science),https://en.wikipedia.org/wiki/Computer_science,https://en.wikipedia.org/wiki/Object_(computer_science),A->B,NPTEL MOOC Dataset,,en
Computer_science,Data_structure,https://en.wikipedia.org/wiki/Computer_science,https://en.wikipedia.org/wiki/Data_structure,A->B,NPTEL MOOC Dataset,,en
Control_flow,Recursion,https://en.wikipedia.org/wiki/Control_flow,https://en.wikipedia.org/wiki/Recursion,A->B,NPTEL MOOC Dataset,,en
Object-oriented_programming,C++,https://en.wikipedia.org/wiki/Object-oriented_programming,https://en.wikipedia.org/wiki/C%2B%2B,A->B,NPTEL MOOC Dataset,,en
Computer,Operating_system,https://en.wikipedia.org/wiki/Computer,https://en.wikipedia.org/wiki/Operating_system,A->B,NPTEL MOOC Dataset,,en
Information_security,Authentication,https://en.wikipedia.org/wiki/Information_security,https://en.wikipedia.org/wiki/Authentication,A->B,NPTEL MOOC Dataset,,en
Operating_system,Deadlock,https://en.wikipedia.org/wiki/Operating_system,https://en.wikipedia.org/wiki/Deadlock,A->B,NPTEL MOOC Dataset,,en
Computer_science,Functional_programming,https://en.wikipedia.org/wiki/Computer_science,https://en.wikipedia.org/wiki/Functional_programming,A->B,NPTEL MOOC Dataset,,en
Operating_system,System_call,https://en.wikipedia.org/wiki/Operating_system,https://en.wikipedia.org/wiki/System_call,A->B,NPTEL MOOC Dataset,,en
Scope_(computer_science),Lisp_(programming_language),https://en.wikipedia.org/wiki/Scope_(computer_science),https://en.wikipedia.org/wiki/Lisp_(programming_language),A->B,NPTEL MOOC Dataset,,en
Computer_science,Computational_problem,https://en.wikipedia.org/wiki/Computer_science,https://en.wikipedia.org/wiki/Computational_problem,A->B,NPTEL MOOC Dataset,,en
Mathematical_optimization,Gradient_descent,https://en.wikipedia.org/wiki/Mathematical_optimization,https://en.wikipedia.org/wiki/Gradient_descent,A->B,NPTEL MOOC Dataset,,en
Problem_solving,Algorithm,https://en.wikipedia.org/wiki/Problem_solving,https://en.wikipedia.org/wiki/Algorithm,A->B,NPTEL MOOC Dataset,,en
Compiler,Perl,https://en.wikipedia.org/wiki/Compiler,https://en.wikipedia.org/wiki/Perl,A->B,NPTEL MOOC Dataset,,en
Probability,Pattern_recognition,https://en.wikipedia.org/wiki/Probability,https://en.wikipedia.org/wiki/Pattern_recognition,A->B,NPTEL MOOC Dataset,,en
Scope_(computer_science),Java_(programming_language),https://en.wikipedia.org/wiki/Scope_(computer_science),https://en.wikipedia.org/wiki/Java_(programming_language),A->B,NPTEL MOOC Dataset,,en
Computer,Machine_learning,https://en.wikipedia.org/wiki/Computer,https://en.wikipedia.org/wiki/Machine_learning,A->B,NPTEL MOOC Dataset,,en
Computer_graphics,Volume_rendering,https://en.wikipedia.org/wiki/Computer_graphics,https://en.wikipedia.org/wiki/Volume_rendering,A->B,NPTEL MOOC Dataset,,en
Data_(computing),Computer_network,https://en.wikipedia.org/wiki/Data_(computing),https://en.wikipedia.org/wiki/Computer_network,A->B,NPTEL MOOC Dataset,,en
Computational_complexity_theory,Complexity_class,https://en.wikipedia.org/wiki/Computational_complexity_theory,https://en.wikipedia.org/wiki/Complexity_class,A->B,NPTEL MOOC Dataset,,en
Computer_science,Concurrency_control,https://en.wikipedia.org/wiki/Computer_science,https://en.wikipedia.org/wiki/Concurrency_control,A->B,NPTEL MOOC Dataset,,en
Computer,Python_(programming_language),https://en.wikipedia.org/wiki/Computer,https://en.wikipedia.org/wiki/Python_(programming_language),A->B,NPTEL MOOC Dataset,,en
Algorithm,Recursively_enumerable_set,https://en.wikipedia.org/wiki/Algorithm,https://en.wikipedia.org/wiki/Computably_enumerable,A->B,NPTEL MOOC Dataset,,en
Randomization,Randomized_algorithm,https://en.wikipedia.org/wiki/Randomization,https://en.wikipedia.org/wiki/Randomized_algorithm,A->B,NPTEL MOOC Dataset,,en
Programming_language,Compiler,https://en.wikipedia.org/wiki/Programming_language,https://en.wikipedia.org/wiki/Compiler,A->B,NPTEL MOOC Dataset,,en
Combinatorics,Analysis_of_algorithms,https://en.wikipedia.org/wiki/Combinatorics,https://en.wikipedia.org/wiki/Analysis_of_algorithms,A->B,NPTEL MOOC Dataset,,en
Data_structure,Java_(programming_language),https://en.wikipedia.org/wiki/Data_structure,https://en.wikipedia.org/wiki/Java_(programming_language),A->B,NPTEL MOOC Dataset,,en
Data_structure,Software_engineering,https://en.wikipedia.org/wiki/Data_structure,https://en.wikipedia.org/wiki/Software_engineering,A->B,NPTEL MOOC Dataset,,en
Algorithm,Parallel_(geometry)_algorithm,https://en.wikipedia.org/wiki/Algorithm,https://en.wikipedia.org/wiki/Parallel_(geometry)_algorithm,A->B,NPTEL MOOC Dataset,,en
User_interface,Interaction_design,https://en.wikipedia.org/wiki/User_interface,https://en.wikipedia.org/wiki/Interaction_design,A->B,NPTEL MOOC Dataset,,en
Algorithm,Web_search_engine,https://en.wikipedia.org/wiki/Algorithm,https://en.wikipedia.org/wiki/Search_engine,A->B,NPTEL MOOC Dataset,,en
Operating_system,Computer_software,https://en.wikipedia.org/wiki/Operating_system,https://en.wikipedia.org/wiki/Software,A->B,NPTEL MOOC Dataset,,en
Computer_network,Packet_switching,https://en.wikipedia.org/wiki/Computer_network,https://en.wikipedia.org/wiki/Packet_switching,A->B,NPTEL MOOC Dataset,,en
Computer,Routing,https://en.wikipedia.org/wiki/Computer,https://en.wikipedia.org/wiki/Routing,A->B,NPTEL MOOC Dataset,,en
