视频A顺序,视频B顺序,投票结果,视频A标题,视频B标题,视频A网站,视频B网站
13,29,0,cooking fundamental ingredients,how to make egg sandwiches,https://www.coursera.org/learn/food-and-health/lecture/2Bgyo/cooking-fundamental-ingredients,https://www.coursera.org/learn/food-and-health/lecture/i2P7x/how-to-make-egg-sandwiches
14,15,0,cooking increasing vegetable intake,cooking sensible substitutions,https://www.coursera.org/learn/food-and-health/lecture/52bEu/cooking-increasing-vegetable-intake,https://www.coursera.org/learn/food-and-health/lecture/iUEro/cooking-sensible-substitutions
14,19,0,cooking increasing vegetable intake,the importance of moderation in maintaining a healthy diet,https://www.coursera.org/learn/food-and-health/lecture/52bEu/cooking-increasing-vegetable-intake,https://www.coursera.org/learn/food-and-health/lecture/wGkA9/the-importance-of-moderation-in-maintaining-a-healthy-diet
14,21,0,cooking increasing vegetable intake,how to make gluten free crepes,https://www.coursera.org/learn/food-and-health/lecture/52bEu/cooking-increasing-vegetable-intake,https://www.coursera.org/learn/food-and-health/lecture/2tBG6/how-to-make-lemon-herb-roasted-chicken
14,23,0,cooking increasing vegetable intake,how to make idlis indian rice cakes,https://www.coursera.org/learn/food-and-health/lecture/52bEu/cooking-increasing-vegetable-intake,https://www.coursera.org/learn/food-and-health/lecture/hw3BB/how-to-make-idlis-indian-rice-cakes
14,26,0,cooking increasing vegetable intake,how to make ricotta cake,https://www.coursera.org/learn/food-and-health/lecture/52bEu/cooking-increasing-vegetable-intake,https://www.coursera.org/learn/food-and-health/lecture/MJE8s/how-to-make-ricotta-cake
14,27,0,cooking increasing vegetable intake,how to make pancakes in a blender,https://www.coursera.org/learn/food-and-health/lecture/52bEu/cooking-increasing-vegetable-intake,https://www.coursera.org/learn/food-and-health/lecture/NXM4K/how-to-make-pancakes-in-a-blender
14,29,0,cooking increasing vegetable intake,how to make egg sandwiches,https://www.coursera.org/learn/food-and-health/lecture/52bEu/cooking-increasing-vegetable-intake,https://www.coursera.org/learn/food-and-health/lecture/i2P7x/how-to-make-egg-sandwiches
15,16,0,cooking sensible substitutions,constructing a healthy plate,https://www.coursera.org/learn/food-and-health/lecture/iUEro/cooking-sensible-substitutions,https://www.coursera.org/learn/food-and-health/lecture/MPp5f/constructing-a-healthy-plate
15,17,0,cooking sensible substitutions,shopping in a supermarket,https://www.coursera.org/learn/food-and-health/lecture/iUEro/cooking-sensible-substitutions,https://www.coursera.org/learn/food-and-health/lecture/xuRkj/shopping-in-a-supermarket
15,21,0,cooking sensible substitutions,how to make lemon herb roasted chicken,https://www.coursera.org/learn/food-and-health/lecture/iUEro/cooking-sensible-substitutions,https://www.coursera.org/learn/food-and-health/lecture/2tBG6/how-to-make-lemon-herb-roasted-chicken
15,22,0,cooking sensible substitutions,how to make asparagus torta,https://www.coursera.org/learn/food-and-health/lecture/iUEro/cooking-sensible-substitutions,https://www.coursera.org/learn/food-and-health/lecture/VjQxx/how-to-make-asparagus-torta
15,28,0,cooking sensible substitutions,how to make a sweet pea salad,https://www.coursera.org/learn/food-and-health/lecture/iUEro/cooking-sensible-substitutions,https://www.coursera.org/learn/food-and-health/lecture/ipPyI/how-to-make-a-sweet-pea-salad
15,29,0,cooking sensible substitutions,how to make egg sandwiches,https://www.coursera.org/learn/food-and-health/lecture/iUEro/cooking-sensible-substitutions,https://www.coursera.org/learn/food-and-health/lecture/i2P7x/how-to-make-egg-sandwiches
16,21,0,constructing a healthy plate,how to make gluten free crepes,https://www.coursera.org/learn/food-and-health/lecture/MPp5f/constructing-a-healthy-plate,https://www.coursera.org/learn/food-and-health/lecture/2tBG6/how-to-make-lemon-herb-roasted-chicken
16,23,0,constructing a healthy plate,how to make idlis indian rice cakes,https://www.coursera.org/learn/food-and-health/lecture/MPp5f/constructing-a-healthy-plate,https://www.coursera.org/learn/food-and-health/lecture/hw3BB/how-to-make-idlis-indian-rice-cakes
16,24,0,constructing a healthy plate,how to make pad thai,https://www.coursera.org/learn/food-and-health/lecture/MPp5f/constructing-a-healthy-plate,https://www.coursera.org/learn/food-and-health/lecture/ANvHq/how-to-make-pad-thai
16,25,0,constructing a healthy plate,how to make lasagna,https://www.coursera.org/learn/food-and-health/lecture/MPp5f/constructing-a-healthy-plate,https://www.coursera.org/learn/food-and-health/lecture/AeImE/how-to-make-lasagna
16,26,0,constructing a healthy plate,how to make ricotta cake,https://www.coursera.org/learn/food-and-health/lecture/MPp5f/constructing-a-healthy-plate,https://www.coursera.org/learn/food-and-health/lecture/MJE8s/how-to-make-ricotta-cake
16,27,0,constructing a healthy plate,how to make pancakes in a blender,https://www.coursera.org/learn/food-and-health/lecture/MPp5f/constructing-a-healthy-plate,https://www.coursera.org/learn/food-and-health/lecture/NXM4K/how-to-make-pancakes-in-a-blender
16,28,0,constructing a healthy plate,how to make a sweet pea salad,https://www.coursera.org/learn/food-and-health/lecture/MPp5f/constructing-a-healthy-plate,https://www.coursera.org/learn/food-and-health/lecture/ipPyI/how-to-make-a-sweet-pea-salad
16,29,0,constructing a healthy plate,how to make egg sandwiches,https://www.coursera.org/learn/food-and-health/lecture/MPp5f/constructing-a-healthy-plate,https://www.coursera.org/learn/food-and-health/lecture/i2P7x/how-to-make-egg-sandwiches
17,21,0,shopping in a supermarket,how to make gluten free crepes,https://www.coursera.org/learn/food-and-health/lecture/xuRkj/shopping-in-a-supermarket,https://www.coursera.org/learn/food-and-health/lecture/2tBG6/how-to-make-lemon-herb-roasted-chicken
17,21,0,shopping in a supermarket,how to make lemon herb roasted chicken,https://www.coursera.org/learn/food-and-health/lecture/xuRkj/shopping-in-a-supermarket,https://www.coursera.org/learn/food-and-health/lecture/2tBG6/how-to-make-lemon-herb-roasted-chicken
17,22,0,shopping in a supermarket,how to make asparagus torta,https://www.coursera.org/learn/food-and-health/lecture/xuRkj/shopping-in-a-supermarket,https://www.coursera.org/learn/food-and-health/lecture/VjQxx/how-to-make-asparagus-torta
17,23,0,shopping in a supermarket,how to make idlis indian rice cakes,https://www.coursera.org/learn/food-and-health/lecture/xuRkj/shopping-in-a-supermarket,https://www.coursera.org/learn/food-and-health/lecture/hw3BB/how-to-make-idlis-indian-rice-cakes
17,24,0,shopping in a supermarket,how to make pad thai,https://www.coursera.org/learn/food-and-health/lecture/xuRkj/shopping-in-a-supermarket,https://www.coursera.org/learn/food-and-health/lecture/ANvHq/how-to-make-pad-thai
17,26,0,shopping in a supermarket,how to make ricotta cake,https://www.coursera.org/learn/food-and-health/lecture/xuRkj/shopping-in-a-supermarket,https://www.coursera.org/learn/food-and-health/lecture/MJE8s/how-to-make-ricotta-cake
17,27,0,shopping in a supermarket,how to make pancakes in a blender,https://www.coursera.org/learn/food-and-health/lecture/xuRkj/shopping-in-a-supermarket,https://www.coursera.org/learn/food-and-health/lecture/NXM4K/how-to-make-pancakes-in-a-blender
17,28,0,shopping in a supermarket,how to make a sweet pea salad,https://www.coursera.org/learn/food-and-health/lecture/xuRkj/shopping-in-a-supermarket,https://www.coursera.org/learn/food-and-health/lecture/ipPyI/how-to-make-a-sweet-pea-salad
17,29,0,shopping in a supermarket,how to make egg sandwiches,https://www.coursera.org/learn/food-and-health/lecture/xuRkj/shopping-in-a-supermarket,https://www.coursera.org/learn/food-and-health/lecture/i2P7x/how-to-make-egg-sandwiches
18,21,0,reading nutrition labels,how to make lemon herb roasted chicken,https://www.coursera.org/learn/food-and-health/lecture/4kjy9/reading-nutrition-labels,https://www.coursera.org/learn/food-and-health/lecture/2tBG6/how-to-make-lemon-herb-roasted-chicken
18,22,0,reading nutrition labels,how to make asparagus torta,https://www.coursera.org/learn/food-and-health/lecture/4kjy9/reading-nutrition-labels,https://www.coursera.org/learn/food-and-health/lecture/VjQxx/how-to-make-asparagus-torta
18,28,0,reading nutrition labels,how to make a sweet pea salad,https://www.coursera.org/learn/food-and-health/lecture/4kjy9/reading-nutrition-labels,https://www.coursera.org/learn/food-and-health/lecture/ipPyI/how-to-make-a-sweet-pea-salad
18,29,0,reading nutrition labels,how to make egg sandwiches,https://www.coursera.org/learn/food-and-health/lecture/4kjy9/reading-nutrition-labels,https://www.coursera.org/learn/food-and-health/lecture/i2P7x/how-to-make-egg-sandwiches
19,21,0,the importance of moderation in maintaining a healthy diet,how to make gluten free crepes,https://www.coursera.org/learn/food-and-health/lecture/wGkA9/the-importance-of-moderation-in-maintaining-a-healthy-diet,https://www.coursera.org/learn/food-and-health/lecture/2tBG6/how-to-make-lemon-herb-roasted-chicken
19,21,0,the importance of moderation in maintaining a healthy diet,how to make lemon herb roasted chicken,https://www.coursera.org/learn/food-and-health/lecture/wGkA9/the-importance-of-moderation-in-maintaining-a-healthy-diet,https://www.coursera.org/learn/food-and-health/lecture/2tBG6/how-to-make-lemon-herb-roasted-chicken
19,22,0,the importance of moderation in maintaining a healthy diet,how to make asparagus torta,https://www.coursera.org/learn/food-and-health/lecture/wGkA9/the-importance-of-moderation-in-maintaining-a-healthy-diet,https://www.coursera.org/learn/food-and-health/lecture/VjQxx/how-to-make-asparagus-torta
19,28,0,the importance of moderation in maintaining a healthy diet,how to make a sweet pea salad,https://www.coursera.org/learn/food-and-health/lecture/wGkA9/the-importance-of-moderation-in-maintaining-a-healthy-diet,https://www.coursera.org/learn/food-and-health/lecture/ipPyI/how-to-make-a-sweet-pea-salad
19,29,0,the importance of moderation in maintaining a healthy diet,how to make egg sandwiches,https://www.coursera.org/learn/food-and-health/lecture/wGkA9/the-importance-of-moderation-in-maintaining-a-healthy-diet,https://www.coursera.org/learn/food-and-health/lecture/i2P7x/how-to-make-egg-sandwiches
21,21,0,how to make gluten free crepes,how to make lemon herb roasted chicken,https://www.coursera.org/learn/food-and-health/lecture/2tBG6/how-to-make-lemon-herb-roasted-chicken,https://www.coursera.org/learn/food-and-health/lecture/2tBG6/how-to-make-lemon-herb-roasted-chicken
21,24,0,how to make gluten free crepes,how to make pad thai,https://www.coursera.org/learn/food-and-health/lecture/2tBG6/how-to-make-lemon-herb-roasted-chicken,https://www.coursera.org/learn/food-and-health/lecture/ANvHq/how-to-make-pad-thai
21,25,0,how to make gluten free crepes,how to make lasagna,https://www.coursera.org/learn/food-and-health/lecture/2tBG6/how-to-make-lemon-herb-roasted-chicken,https://www.coursera.org/learn/food-and-health/lecture/AeImE/how-to-make-lasagna
21,27,0,how to make gluten free crepes,how to make pancakes in a blender,https://www.coursera.org/learn/food-and-health/lecture/2tBG6/how-to-make-lemon-herb-roasted-chicken,https://www.coursera.org/learn/food-and-health/lecture/NXM4K/how-to-make-pancakes-in-a-blender
21,28,0,how to make gluten free crepes,how to make a sweet pea salad,https://www.coursera.org/learn/food-and-health/lecture/2tBG6/how-to-make-lemon-herb-roasted-chicken,https://www.coursera.org/learn/food-and-health/lecture/ipPyI/how-to-make-a-sweet-pea-salad
21,23,0,how to make lemon herb roasted chicken,how to make idlis indian rice cakes,https://www.coursera.org/learn/food-and-health/lecture/2tBG6/how-to-make-lemon-herb-roasted-chicken,https://www.coursera.org/learn/food-and-health/lecture/hw3BB/how-to-make-idlis-indian-rice-cakes
21,26,0,how to make lemon herb roasted chicken,how to make ricotta cake,https://www.coursera.org/learn/food-and-health/lecture/2tBG6/how-to-make-lemon-herb-roasted-chicken,https://www.coursera.org/learn/food-and-health/lecture/MJE8s/how-to-make-ricotta-cake
21,27,0,how to make lemon herb roasted chicken,how to make pancakes in a blender,https://www.coursera.org/learn/food-and-health/lecture/2tBG6/how-to-make-lemon-herb-roasted-chicken,https://www.coursera.org/learn/food-and-health/lecture/NXM4K/how-to-make-pancakes-in-a-blender
21,29,0,how to make lemon herb roasted chicken,how to make egg sandwiches,https://www.coursera.org/learn/food-and-health/lecture/2tBG6/how-to-make-lemon-herb-roasted-chicken,https://www.coursera.org/learn/food-and-health/lecture/i2P7x/how-to-make-egg-sandwiches
22,27,0,how to make asparagus torta,how to make pancakes in a blender,https://www.coursera.org/learn/food-and-health/lecture/VjQxx/how-to-make-asparagus-torta,https://www.coursera.org/learn/food-and-health/lecture/NXM4K/how-to-make-pancakes-in-a-blender
22,29,0,how to make asparagus torta,how to make egg sandwiches,https://www.coursera.org/learn/food-and-health/lecture/VjQxx/how-to-make-asparagus-torta,https://www.coursera.org/learn/food-and-health/lecture/i2P7x/how-to-make-egg-sandwiches
23,28,0,how to make idlis indian rice cakes,how to make a sweet pea salad,https://www.coursera.org/learn/food-and-health/lecture/hw3BB/how-to-make-idlis-indian-rice-cakes,https://www.coursera.org/learn/food-and-health/lecture/ipPyI/how-to-make-a-sweet-pea-salad
23,29,0,how to make idlis indian rice cakes,how to make egg sandwiches,https://www.coursera.org/learn/food-and-health/lecture/hw3BB/how-to-make-idlis-indian-rice-cakes,https://www.coursera.org/learn/food-and-health/lecture/i2P7x/how-to-make-egg-sandwiches
24,29,0,how to make pad thai,how to make egg sandwiches,https://www.coursera.org/learn/food-and-health/lecture/ANvHq/how-to-make-pad-thai,https://www.coursera.org/learn/food-and-health/lecture/i2P7x/how-to-make-egg-sandwiches
25,28,0,how to make lasagna,how to make a sweet pea salad,https://www.coursera.org/learn/food-and-health/lecture/AeImE/how-to-make-lasagna,https://www.coursera.org/learn/food-and-health/lecture/ipPyI/how-to-make-a-sweet-pea-salad
25,29,0,how to make lasagna,how to make egg sandwiches,https://www.coursera.org/learn/food-and-health/lecture/AeImE/how-to-make-lasagna,https://www.coursera.org/learn/food-and-health/lecture/i2P7x/how-to-make-egg-sandwiches
27,28,0,how to make pancakes in a blender,how to make a sweet pea salad,https://www.coursera.org/learn/food-and-health/lecture/NXM4K/how-to-make-pancakes-in-a-blender,https://www.coursera.org/learn/food-and-health/lecture/ipPyI/how-to-make-a-sweet-pea-salad
27,29,0,how to make pancakes in a blender,how to make egg sandwiches,https://www.coursera.org/learn/food-and-health/lecture/NXM4K/how-to-make-pancakes-in-a-blender,https://www.coursera.org/learn/food-and-health/lecture/i2P7x/how-to-make-egg-sandwiches
28,29,0,how to make a sweet pea salad,how to make egg sandwiches,https://www.coursera.org/learn/food-and-health/lecture/ipPyI/how-to-make-a-sweet-pea-salad,https://www.coursera.org/learn/food-and-health/lecture/i2P7x/how-to-make-egg-sandwiches
